ID	year	ScientificName
9be224a4-cd28-4a29-bb4a-81573f31909b	1985	euterpe catinga catinga
9861537a-5b58-4a83-af95-53a56b78fe1f	1985	euterpe catinga catinga
e602ea76-b9c1-470b-82fc-1eec1fe299e0	1985	euterpe catinga catinga
45656352-4166-4f8a-b3f9-266e57e29e82	1985	euterpe catinga catinga
0794ec1f-3654-4ef7-afce-0e4746428c9e	1987	euterpe catinga catinga
56fd4f1a-83e2-4b8b-93a4-631367aa70fd	1989	euterpe precatoria
21a91ae2-1b62-4588-a849-c87c1845e30b	1938	euterpe precatoria longivaginata
33985f7c-d6f8-46bc-b262-34e90ab878c7	1965	euterpe precatoria longivaginata
3610582e-ba00-4bfb-8781-1579d37b0f95	1967	euterpe precatoria longivaginata
a1f999f1-954f-4922-abb9-a08fea9e7c31	1967	euterpe precatoria longivaginata
78e112e3-b0d2-4081-ad06-53dc12f101f2	1968	euterpe precatoria longivaginata
f047ac08-2a0b-423d-a780-e1d16aff7a8f	1968	euterpe precatoria longivaginata
6e7ee2c6-9dd1-45ea-a526-9625cafe37d0	1968	euterpe precatoria longivaginata
9a7d2682-f4ae-4449-ae96-b94ade8eed76	1970	euterpe precatoria longivaginata
39dfdb4a-7868-4ae3-aa3e-54038cae0751	1975	euterpe precatoria longivaginata
9743ac36-76a5-46db-b8f8-fbcd19ee1082	1977	euterpe precatoria longivaginata
16bcc811-44d4-4416-b127-5f04a9e0f5df	1978	euterpe precatoria longivaginata
7519f685-1968-4984-8ee9-488ee81c1886	1979	euterpe precatoria longivaginata
107a5604-8eac-40e5-9585-7acd90dd7ad3	1979	euterpe precatoria longivaginata
ec810de7-f0dc-4e51-b8f8-b7a5b20c0fb5	1979	euterpe precatoria longivaginata
9fe76c21-8a81-461f-82a1-e590cd711676	1979	euterpe precatoria longivaginata
4f446727-a221-4d5b-b507-3f94ee634c40	1979	euterpe precatoria longivaginata
f7cd6bf8-4e1a-401c-8363-f064bc6a9e5b	1980	euterpe precatoria longivaginata
7dd6af86-0eae-43ef-b40f-556e3c16f0a1	1981	euterpe precatoria longivaginata
3f365889-7c23-4239-851d-92f79ea8bae5	1981	euterpe precatoria longivaginata
40080803-74ca-4131-9392-d77efe5666d7	1982	euterpe precatoria longivaginata
4cee156b-212a-4deb-a30e-ba187f6e5482	1983	euterpe precatoria longivaginata
c796c05e-4053-4055-ac77-71abf4c4a1f3	1983	euterpe precatoria longivaginata
33cde010-032b-4e42-b40a-480dc20fceba	1984	euterpe precatoria longivaginata
12d12a7e-9a76-40f4-b824-7787c46e5b80	1984	euterpe precatoria longivaginata
acd3bb66-5e0d-41bf-a7f2-2ccafa1c5cbc	1984	euterpe precatoria longivaginata
1a31e1ff-e9a9-4b4f-aac1-d43d92d33904	1985	euterpe precatoria longivaginata
6eda24fc-4602-40ad-a539-5b8ef10b1dc4	1985	euterpe precatoria longivaginata
1debfcbf-53ab-4dab-8bef-e2966538d6f5	1985	euterpe precatoria longivaginata
b5631f51-bfcb-4fee-aa94-b6a3fc182b1f	1985	euterpe precatoria longivaginata
1b2f2251-1807-4775-ab3e-55a94cfc7571	1985	euterpe precatoria longivaginata
746d7dc5-8379-4cbb-b1d6-371a2781ba68	1985	euterpe precatoria longivaginata
6455c0a4-75f2-4eba-8300-51ee05684662	1986	euterpe precatoria longivaginata
4cdd9f00-ff82-4a0d-8cd2-769f41420d61	1986	euterpe precatoria longivaginata
a2185826-bbc9-4ca5-9b3a-d836a2ebbabf	1986	euterpe precatoria longivaginata
c572b6ac-fc92-407e-bfc0-9a820fa619b6	1986	euterpe precatoria longivaginata
deb0a482-1859-4132-9e0a-05b63841c480	1986	euterpe precatoria longivaginata
4823961f-bbf8-4081-baff-ec39d863843b	1986	euterpe precatoria longivaginata
01f21b70-44b6-431e-ba08-949121ffbb38	1986	euterpe precatoria longivaginata
529b4bb9-4e49-46af-b34b-40f9925884f0	1986	euterpe precatoria longivaginata
c93f2564-3ccd-4f6e-8105-c25f0c7b33bf	1987	euterpe precatoria longivaginata
047867fa-58af-4f02-8703-9a03ac6403ce	1987	euterpe precatoria longivaginata
987cf6ec-65d5-409c-b5df-06126b314353	1987	euterpe precatoria longivaginata
c7e90964-4834-494b-9dab-3183e583106e	1988	euterpe precatoria longivaginata
d1fb72c5-b87f-4346-95de-7476e7306595	1988	euterpe precatoria longivaginata
e515133f-b4b8-40a0-b856-5496a492bcd2	1988	euterpe precatoria longivaginata
f7241baa-3849-4cd3-89e3-15abd5caa6ad	1988	euterpe precatoria longivaginata
39ea709d-6f0a-41e5-a3fa-d2e44c08e0e9	1988	euterpe precatoria longivaginata
049564c7-a8d8-4b2d-82c5-9d046c24bcac	1990	euterpe precatoria longivaginata
e3941867-2d81-4de2-b8ec-d06091477359	1990	euterpe precatoria longivaginata
beaa4cf5-2ad5-4fa6-92ee-1aa25fc806f5	1990	euterpe precatoria longivaginata
15f816f2-1184-4fbd-8db1-1c5508d4f08c	1991	euterpe precatoria longivaginata
d397239f-67b4-4364-b815-393560594b46	1991	euterpe precatoria longivaginata
2e6b2a14-3fca-465c-b68f-edbfae6df460	1991	euterpe precatoria longivaginata
b5625e8c-9de3-462d-a1d0-96c0c1e88bd0	1991	euterpe precatoria longivaginata
5f03cf68-0b88-4a78-89dc-9c6c38ed9021	1991	euterpe precatoria longivaginata
40635901-30d8-46b0-be70-09055bdf492d	1992	euterpe precatoria longivaginata
326d1f02-93f4-42af-8bc4-7dc865c75669	1992	euterpe precatoria longivaginata
0d593ab5-0f01-4870-95e6-67bf5146afe3	1994	euterpe precatoria longivaginata
43c4812b-f57d-4dd8-920f-577ca88b2726	1996	euterpe precatoria longivaginata
6e388b41-dc99-4f10-bca4-bda2537019ba	1999	euterpe precatoria longivaginata
4c682b35-a3d7-4ec1-970d-1e0e1d6fe028	1999	euterpe precatoria longivaginata
4a27cda1-a04c-4efd-bf17-eca565386301	2000	euterpe precatoria longivaginata
5756c32d-8813-4077-a1a0-5fcbb3587d09	2001	euterpe precatoria longivaginata
be7ac49e-1d62-42d6-9c1b-9c4c36781f18	2005	euterpe precatoria longivaginata
996fc1bf-d88d-496d-a2b1-a8c812278c40	2007	euterpe precatoria longivaginata
acf53e78-58d3-4988-a84e-55a9f77d859e	2009	euterpe precatoria longivaginata
50724d1c-ec8f-4319-8fc4-594562d11cbb	2012	euterpe precatoria longivaginata
c85650b2-3357-479b-972c-37cb77cd0b87	2013	euterpe precatoria longivaginata
f526b75e-f8c4-49f9-bc33-9970184e5815	2014	euterpe precatoria longivaginata
6be672ca-fa81-46c2-ab54-4560e4605fba	2017	euterpe precatoria longivaginata
31ba3520-e5f7-453a-b75d-51d678979592	2017	euterpe precatoria longivaginata
9c2f6d12-8777-43b4-99c6-26d8095b5f78	2018	euterpe precatoria longivaginata
37ba9b28-58d6-47e7-bcd6-d0f593bf54f5		euterpe precatoria longivaginata
954d9dcb-92ef-48c7-8784-22e287bfa609		euterpe precatoria longivaginata
55b27c54-9f95-4fcc-ae94-68fce389fa94		euterpe precatoria longivaginata
7cf3d0f5-c193-4153-bb7d-ca5c319d1541		euterpe precatoria longivaginata
44f95b42-849f-499b-9a8b-70d2515c21ff		euterpe precatoria longivaginata
21231f79-fd81-4b26-849c-ed7927e7eec5		euterpe precatoria longivaginata
5593f335-3388-4ed0-a6fc-2a8af79d8138	1947	evodianthus funifer
fa8e8c16-9939-4aa9-867a-6445b5fdafdf	1961	fabaceae
bb788389-0a5f-4db6-bf0d-09d8bd192ec6	1969	falcataria pullenii
c260f28c-bfbd-436a-9366-7f44e8096500	1969	falcataria pullenii
1a04f519-85e1-489f-ad4f-572fdba88f54	1969	falcataria pullenii
af34a486-9e93-4864-8907-99556abb044e	1969	falcataria pullenii
c5f28358-e28d-42cc-904e-06aeadc6633b	1969	falcataria pullenii
c7f93ac5-98a6-4bab-aa04-2f144c2bea0a	1969	falcataria pullenii
8dd4c763-6132-4d0a-aaba-6637be5768cb	1969	faradaya splendida
817a83d5-ca3e-4094-9183-dd65693e9cc7	1969	faradaya splendida
61fcb414-43d8-48e1-a34d-a2ebc8def42a	1969	faradaya splendida
e37ba396-7386-404f-8191-e38d39dfd86a	1969	faradaya splendida
2d5a36b0-08db-4600-8e12-41519cd35378	2006	faramea quinqueflora
8b36f06b-8321-4fd2-8600-569bdf242e79	2006	ferdinandusa speciosa
1a68f22a-47e3-4030-8267-4dbe32e354d0	2001	fernandezia subbiflora
62601e31-e6c4-43bd-a54d-1e614ee51ca1	1778	fevillea pedatifolia
151a61a4-2072-48eb-ad68-9f9b87c39432	1820	fevillea pedatifolia
252b648b-046e-4a0d-b04c-0e98ced4ea21	1901	fevillea pedatifolia
f0d71463-aba6-4445-8b69-192146385450	1901	fevillea pedatifolia
e6075353-b0d3-4175-81c4-5d688075bebb	1929	fevillea pedatifolia
e42ff4f3-6b5b-43fd-b42f-18b7138bc931	1929	fevillea pedatifolia
c373cf82-206e-41af-b72b-bbcdbd438a69	1929	fevillea pedatifolia
4646db2e-75fb-47e1-9e59-e4d4ae235866	1929	fevillea pedatifolia
4c1300f0-bd90-477c-bd81-62da90eef602	1932	fevillea pedatifolia
27dc8609-66a4-4b06-bc92-f778dac6adfc	1932	fevillea pedatifolia
ab1e1720-549d-411a-9a9f-aea3141855d4	1933	fevillea pedatifolia
e6e2ec2e-5ae4-4c0d-ab2a-3561925f37e0	1934	fevillea pedatifolia
1fa60303-9337-4b91-8d71-5d30187702b0	1935	fevillea pedatifolia
dd584b8f-6e34-4b5c-8858-5f598b5449ff	1935	fevillea pedatifolia
9de86b32-144d-49da-a29d-c0d362f1337b	1936	fevillea pedatifolia
3500afc4-fac5-4885-b98a-11eb310d1806	1936	fevillea pedatifolia
cecb0fee-40ed-407c-bdfc-c4814c92333b	1936	fevillea pedatifolia
6b79fc26-80e2-49e4-9140-dc2f0dabc6d0	1936	fevillea pedatifolia
ce4a364e-19a6-4614-9648-3c0b8a34d21d	1936	fevillea pedatifolia
17191487-6b88-4d40-8397-1a0d6ec3ade1	1939	fevillea pedatifolia
8775a9ee-202e-4769-adec-2a987fee58b0	1945	fevillea pedatifolia
16775e59-478f-4b3a-a372-959f97ac6b79	1960	fevillea pedatifolia
85848412-f910-4577-ab78-3afe18604b3a	1962	fevillea pedatifolia
cbb5233a-a9db-403e-ace0-26a9f0b2348b	1966	fevillea pedatifolia
ea9e891f-784f-4538-abdc-448d27d0cdd1	1966	fevillea pedatifolia
8d266ff4-6dc2-496c-ab4e-8ac1b5b689db	1966	fevillea pedatifolia
72bba272-f138-437d-be55-f7a316c1c91f	1974	fevillea pedatifolia
a525386c-1647-4790-8172-1c5eee49a0b8	1976	fevillea pedatifolia
6a680c34-81d2-4dea-98e6-c9829ab62e93	1978	fevillea pedatifolia
01217cd4-efa1-4402-aa54-edf0e8fed450	1978	fevillea pedatifolia
001f7bc2-1419-4c85-8818-f6e3c56edb0e	1979	fevillea pedatifolia
1ca29af7-f7c7-4ad8-8b0a-86ea857e635e	1979	fevillea pedatifolia
f5a3235c-04ef-4d91-8239-3fa6b2e83d7c	1979	fevillea pedatifolia
613b567c-4149-4e17-a8eb-f26291eb82ad	1979	fevillea pedatifolia
f7aa5263-f8b1-4fe5-9859-5830e3b3afb8	1979	fevillea pedatifolia
daec62bc-9ef5-422f-8d9a-4f19b2b6ddd4	1979	fevillea pedatifolia
9678ae74-931d-4813-9796-bac4c8c2d297	1980	fevillea pedatifolia
41e740e6-1e7f-4535-bf38-0edff3050cf8	1980	fevillea pedatifolia
8e51c806-bc62-4617-9372-f69365c507be	1980	fevillea pedatifolia
251a8f49-c4a7-4e4a-8d19-83c4976eff6a	1980	fevillea pedatifolia
8e3bba15-10e2-434a-b901-8691e5cd098a	1980	fevillea pedatifolia
8e1714f2-731d-47db-9c2d-c474a47971b0	1980	fevillea pedatifolia
a2efb7c2-891e-4d92-b72f-f9526b5327ad	1980	fevillea pedatifolia
425feba8-c1f9-4c0c-87f9-55c0ed15e1b6	1980	fevillea pedatifolia
829daf09-28ad-4858-a88d-bfb3075d5a25	1980	fevillea pedatifolia
893c63c4-5a5d-4a51-8865-874dfff5e29d	1980	fevillea pedatifolia
5ea4c45c-2c9d-454a-8d27-4c99e418079a	1980	fevillea pedatifolia
7dfb7db5-12ae-4eba-8871-cc029599bf28	1980	fevillea pedatifolia
d143dde9-7002-4eea-bfb4-7c8a164321bc	1981	fevillea pedatifolia
08ad7614-1e22-44a3-a14e-cb3afec5d81e	1981	fevillea pedatifolia
0bc2a893-d4fe-4cfe-af34-99cecdccec10	1982	fevillea pedatifolia
159bcc96-0e22-4fb7-8c90-d022af87ce8a	1982	fevillea pedatifolia
fc9aa4d3-91f3-4986-a3c2-54b4c0ff9a3c	1982	fevillea pedatifolia
77eaa1b3-cdd9-4f17-b58b-30851f8ca287	1982	fevillea pedatifolia
56a96340-552b-4cb4-83e7-00bad9ad1dbe	1982	fevillea pedatifolia
616339d3-0964-47a8-a66f-4128b0493c4f	1983	fevillea pedatifolia
5fddf427-4338-42d1-8775-c400b3504efc	1983	fevillea pedatifolia
ce54a673-9a88-4683-9f75-a2494aa4828f	1983	fevillea pedatifolia
6158d8ae-6a11-4ec1-864e-36bcaf4c5833	1983	fevillea pedatifolia
9aff612f-1b46-40ab-93d6-d487799f8b67	1985	fevillea pedatifolia
7ed044b9-00f7-4eff-87bd-08b34861cd41	1987	fevillea pedatifolia
a2a20536-faa3-4d12-a2e2-67f554c1fa10	1988	fevillea pedatifolia
8007d38e-a36a-4da2-a39d-1dae362f3d43	1988	fevillea pedatifolia
27d0b64a-c623-430e-a5a0-8f4458de3d2e	1988	fevillea pedatifolia
5f4a1d25-7699-4638-b3fc-4914cb5d4014	1989	fevillea pedatifolia
edd66315-3a36-427e-9dee-a20a599cf540	1989	fevillea pedatifolia
63afa75a-cd51-471f-9904-4b7225c27ba6	1989	fevillea pedatifolia
f3cb40c1-8d48-48df-82cb-b1f9cd3b4172	1990	fevillea pedatifolia
2276b394-afe8-428e-8116-c6b325738242	1990	fevillea pedatifolia
3167e857-8c5d-4182-93fb-9281a06641f2	1990	fevillea pedatifolia
c4807d44-d369-4903-8505-2096786b1f74	1991	fevillea pedatifolia
3c42ff01-7d39-468b-9a6d-30532e4e9cf2	1991	fevillea pedatifolia
4dddff86-ee84-44ad-84b2-ba87ce77b8f4	1991	fevillea pedatifolia
ff5db9ee-92dd-4455-8286-bb9fb5bdb3a1	1991	fevillea pedatifolia
00b4438e-934b-4bfa-83dd-c4a55e2496d1	1992	fevillea pedatifolia
c5d21ced-6212-400e-8db4-858b14a4f947	1993	fevillea pedatifolia
b6e6570c-9670-4aa1-b100-c53539cc55b1	1993	fevillea pedatifolia
582f99b7-4763-4619-8b0b-2fd3975aeaf4	1993	fevillea pedatifolia
86a931d8-4e7e-41a7-ba1c-d1d2690f1eef	1993	fevillea pedatifolia
d59042bb-a1dc-4673-8311-e02a2860aee8	1993	fevillea pedatifolia
6ba8ab54-b52a-4810-8784-d770ef01c374	1993	fevillea pedatifolia
4d057395-ffed-4c8c-a8a2-de95794765a8	1993	fevillea pedatifolia
8f407786-2762-41f0-8d16-8c1f9761f62c	1994	fevillea pedatifolia
1dcedcc2-54e0-459d-9f23-02e92608455d	1994	fevillea pedatifolia
f282aac3-c2f3-4391-9812-3f1b1e7ab14a	1995	fevillea pedatifolia
7bb356f0-012c-4987-a76e-d9fbf120fae1	1997	fevillea pedatifolia
e9e866e9-1ff5-49ad-9624-c4bb8ff011f0	2001	fevillea pedatifolia
5fd2ec25-cae5-4870-995f-1fd178fecbfb	2004	fevillea pedatifolia
c8447434-647b-4fc0-a035-c4682c1a36a0	2004	fevillea pedatifolia
abd779a3-02ad-49f5-89db-79c7c4560f0c	2013	fevillea pedatifolia
1b629adb-cafa-4815-bf1c-de7887c6dc92		fevillea pedatifolia
0ae37469-e37d-4f06-80cb-356c675587b4	1969	ficus armitii
b5d3784d-7ab3-47c6-b72a-ebf13d266e16	1969	ficus calopilina
a6c22fb4-9ca6-4f04-a174-02c40bd148f2	1969	ficus calopilina
e07415d4-6e4c-495d-936d-0e67a968f10e	1986	ficus krukovii
7d3e7238-b3d3-4838-a361-856c7aa3c675	1986	ficus krukovii
cd2b0d01-0c08-41fa-badd-ddce5f2b62a2	1969	ficus odoardii
020d4282-91c9-4b06-b684-954a87ddfa8d	1969	ficus odoardii
27a8be5f-5243-4011-a1b5-b8ec6ea11b83	1986	ficus popenoei
706cad44-a09b-4bff-b5d3-9dcfb72d29ec	1986	ficus popenoei
a394eed1-3f94-4a01-afa5-ac7c66b683d7	1986	ficus sphenophylla
03715a49-e3e1-4211-81b8-365441fdd342	1986	ficus sphenophylla
3c91e87a-42e3-4747-979a-df34276f266c	1947	fimbristylis
402c3ea1-5ff2-4ef0-a597-c626d9ac3273	1978	fimbristylis dichotoma
7c1b25a6-0c0a-43ed-92ae-f00d21406eeb	1947	fimbristylis littoralis
a83bbe4d-3f4b-4d7a-b5f6-fe5a5243d2eb	1969	finschia rufa
90179b5e-a997-4fdf-8800-7f1dbc0fb4df	1969	finschia rufa
9ec3c2f2-7b26-4c0d-a6ce-d0cda1449df2		fissidens pellucidus
0856cbec-f6d0-45bb-9b92-f4e1a637807e		fissidens pellucidus
208dffc5-2646-4eb3-98f1-f905b9b0c303		fissidens pellucidus
84d7d2b0-61a2-4434-b0d9-b51aa2486836		fissidens pellucidus
b947e552-1545-4f5d-b1fa-531bf815979b		fissidens pellucidus
486fcad0-c5d3-41d7-afdb-392584766ad4	1988	fittonia albivenis
103e74d6-18eb-40ce-8aeb-2a0011cf8f7d	2010	fuchsia triphylla
caace3cf-47f9-4246-8c63-078ee90fc5da	1947	fuirena umbellata
fdb95eee-e6a6-4801-9ff8-6e4b0e5463ab	2001	gaiadendron punctatum
coreid	idigbio:eventDate	gbif:canonicalName
1a77719d-ca2a-4781-a7e8-6769541da513	2001	geissanthus pyramidatus
1ff84a34-845f-4f2c-855c-7ad4cbcdefea	1984	gentiana affinis
119f891a-e45f-4ca0-84c6-53bad9bbcc98	2001	geonoma
9499d460-2101-4a7d-886c-d5cc0104ac4e	1989	geonoma aspidiifolia
0b347314-b689-4618-8be8-dbb5e8de2b1d	1874	geonoma baculifera
9deeb197-fa8d-414a-8746-b93740a16a4b	1874	geonoma baculifera
5eeb1734-313e-4101-b1bc-488dafff9af1	1874	geonoma baculifera
6d3b6364-5c8e-438c-8eac-b4907f534ba7	1981	geonoma laxiflora
7a832927-79fe-46d5-836a-5e57b8fdde4f	2003	geonoma macrostachys
add1ad40-4803-46da-8309-7ac7f67a656d	2003	gloeospermum longifolium
e52a3795-f12b-44e9-b583-5e9a2ba197a8	1981	gloeospermum sphaerocarpum
c1d31541-d335-4a89-9a3b-c01aede5e02e	2010	glossoloma ichthyoderma
b54cdbc1-f0f7-4d4d-bb5e-2403400e9c0e	2010	glossoloma martinianum
310986c7-7006-4e6d-8622-6ee99235c941	1969	gmelina schlechteri
190b0a92-5e6b-4be2-87b7-5e3dfba5e4c2	1969	gmelina schlechteri
34680eda-5639-4b86-ab05-58913b052754	1969	gmelina schlechteri
e762d691-c851-41de-8c68-e24e20d6a3e0	1969	gmelina schlechteri
eaa40164-1a8c-4e33-b406-7412d7e1700b	1969	gmelina schlechteri
93e48927-1362-4a1c-8e32-60e1ca2d2d30	1969	gmelina schlechteri
d49612e9-9fb6-421d-af49-11fe1c5000a5	1969	gmelina schlechteri
ae7450da-ff8b-4418-92e3-981446295590	1969	gnetum costatum
4dd273ce-4131-4bc6-8bba-8c91406f382d	1969	gnetum costatum
47fd3079-d7dd-4abd-be87-d1dddd65ea6f	1851	gnetum venosum
71936915-86df-400e-8677-a6ad325816f3	1969	goniothalamus
e611171e-3393-4d0b-9860-bde73c7774a5	1969	goniothalamus
fcb14615-07cf-4433-8e18-ba6829214a0b	1946	gonzalagunia congesta
cd766d91-c001-4380-b979-dff721f84865	1946	gonzalagunia congesta
340b04b6-e717-4375-bae7-f087751da612	1990	gonzalagunia congesta
73d4fac0-1932-4bde-a9d8-015e2fe58494	1996	gonzalagunia congesta
429365d8-c83a-4be2-9ea8-32a81fcc75ce		gonzalagunia congesta
c7d2bd85-85af-4915-9630-2351811b6f08	1969	goodyera rubicunda
a121a398-4741-47ae-8a6e-96ae08dc2e66	1986	gossypium hirsutum
593ec185-5613-4b43-8c7b-853b23e1fe95	1969	gouania trichodonta
20e6e676-199c-4283-95b8-fc1400597733	1931	gracilaria
eca0db68-19d7-477a-8eaf-786df7d0357f	2010	graffenrieda
b095be83-f5a6-4ed8-af2b-d9c645774003	2010	graffenrieda cucullata
52b1f670-2a94-4913-9402-61fcedfddb86	1978	grias neuberthii
bf868143-dce8-4fc8-9691-883c225339e9		groutiella obtusa
315f4351-deb4-464c-81fd-cd1108a5631e	2010	guatteria beckii
3c3939d4-f516-44bb-b20b-6e660549020b	1952	guatteria denudata
ad33d911-82e9-4823-b2c9-eb097c3fea2e	1952	guatteria denudata
2759a355-1837-4e07-b74c-6d8db129b26e	1952	guatteria denudata
c5131d58-bd7b-49fa-9cf6-30a005bbfde2	1952	guatteria denudata
123f4f6e-27b3-4921-a660-5a668a396de2	2003	guatteria grandipes
0a75db36-977d-41b5-88c8-ef182a092ef7	1978	guatteria inundata
94468e66-c7d7-43e0-8235-269148218ca9	1998	guatteria latipetala
ab317637-2579-4bf9-aec2-17adbe38e925	2018	guatteria schomburgkiana
a316fb7f-c0f1-4f31-a434-3b72c085cad1	1978	gurania eriantha
000babb9-c60e-456a-bea9-9f58f92b63da	2003	gurania rhizantha
855fe455-4eb8-4d99-8bf6-273f03c38b72	1946	gustavia augusta
1117304d-c480-4ae1-927d-7383d1c9a5d6	1968	gustavia augusta
14f7724d-c4d8-43aa-8322-174185653e01	1929	gustavia poeppigiana
b29d8460-a28d-4ce4-b82c-ee5df6894961	2001	guzmania dalstroemii
a5cdf844-bf5c-4c63-b585-a5443445e917	2001	guzmania mosquerae
babcc3fc-375e-4046-a581-6cfd1acacd64	2001	guzmania squarrosa
2f6eece4-a51f-4f82-825d-0e62309f2a63	1987	gynerium sagittatum
1add8b73-e9e8-482e-b419-0dce8cfeeb92		gynerium sagittatum
30e0b2d5-371f-4881-9890-a513259b6bb2	1969	hackelochloa granularis
9ff7d044-a91d-43c2-ba5e-2e13b7683b41	1969	hackelochloa granularis
e280ec33-d586-4c73-a861-242b53386d6f	1969	hackelochloa granularis
9f967276-1c76-4c44-98ff-b5df758bf17d	1969	haplostichanthus longirostris
d86a888a-3639-4e6d-b77d-3456017618b3	1969	haplostichanthus longirostris
bbfab716-04d6-4c59-941f-6a0059178f8e	1969	harpullia ramiflora
4b898422-3099-46cb-a3a1-62631cab8c82	1969	harpullia ramiflora
3e479975-1d0c-4f0c-924d-d5356453984e	1969	harpullia ramiflora
47c9d4b6-efed-4cb7-af52-00f15112f9f7	1969	harpullia ramiflora
cfa22b71-6320-466a-a9fc-1d30c38e9705	1969	harpullia ramiflora
890c9a9c-0ba0-462e-bab5-c0b3e55a7b75	1969	harpullia ramiflora
6e49ce16-a968-4e82-a667-edc0e736573a	1969	harpullia ramiflora
06d245fd-3227-4ca8-a983-ac839363b653	1947	heisteria densifrons
7d888733-c278-4bce-a06d-2fb79d32cfe9	1947	heisteria densifrons
a1e0b093-22b7-431a-af3d-f0e1d185fb44	2003	heisteria insculpta
a8fa545c-594a-4c02-a4d2-a31d53dfd1ab	1978	helianthella uniflora
a049d230-9cef-4d28-8ae7-9c5d41299884	1978	heliconia
18d5ef72-17dc-4c64-adfa-988ed038f3ff	1978	heliconia
82554ec2-3211-4b89-af19-6c61ce4900d9	1981	heliconia episcopalis
b29076bc-ed2a-4d13-bc08-6e8d40d680a2	1929	helicteres pentandra
cbc33ad4-a501-4c19-a47a-d1ca877ce228	1947	heliotropium indicum
83d05c50-6361-4208-8569-b634f03b2df8	1969	heliotropium indicum
a5e07b9e-c957-498f-84fc-f4a364a1a108	1969	heliotropium sarmentosum
eb47dad6-91ed-48d5-b735-a20820bd9ba8	1969	heliotropium sarmentosum
97e5c943-e467-427d-b6c5-f7838a9ecef9	1969	heliotropium sarmentosum
b41730a2-42ec-4579-b58b-aeeb112e2cb4	1960	helosis cayennensis
810a6222-db3b-46ab-892a-6e3ea98948fa	1978	hemidictyum marginatum
88b8b1b3-501a-41dc-a4fc-e0c42432aaa6		henicodium geniculatum
8bbaf79a-d89f-44b5-9008-c8900160fe59	1946	henriettea stellaris
72dfe681-7c3d-48bc-ad8a-cbde0d2dbae9	2011	herrickia glauca
5e706dde-1483-4d10-a943-7874b16819e2	1978	heteropterys oblongifolia
346dfa73-6152-4b35-a6a7-0ccf403909d1	1969	heterospathe elata
3c62cd95-5431-4e55-a16c-66f2aa179f6a	1969	heterospathe elata
248dbdad-9a0c-4e92-a6f2-8deab1b5ef60	1969	heterospathe elata
7c8e16b7-f635-4d59-a3a4-c2547f61e599	1969	heterospathe elata
52d3b08b-7b54-445a-a782-46cf8d1dbee4	1969	heterospathe elata
bc072b82-8c6f-4cee-b45e-7cdb5a0806f9	1969	heterospathe elata
e37d9cbf-86f6-49e2-ad08-870f05a5abde	1969	heterospathe elata
2e75ab88-9cd3-4d8f-9eae-42275e634196	1969	heterospathe elata
67089fca-89b8-4985-9d22-90cdd2b21bc3	1969	heterospathe elata
0e6195ca-56d6-451a-b55f-c575ce049928	1969	heterospathe elata
f6e3f01e-5fc3-4f68-992d-08803da3eaf2	1969	heterospathe elata
bda2784e-7d8d-40de-96e8-303ab838d8b4	1969	heterospathe pullenii
e320f98b-67c2-43e5-824b-5844c5c82995	1969	heterospathe pullenii
4485d6e7-bc40-4ad5-8150-e718a414ff28	1969	heterospathe pullenii
848f02b9-7aa0-42d8-ac25-3f691b321fac		hevea guianensis
9fd7c0ab-c061-4d3a-99df-a5284ee2b95e	1929	hibiscus
13cdbe81-7344-4a48-870f-1ab1b20b14c3	1979	hibiscus amazonicus
a5ebbb86-09fc-4c2d-8292-97a42f068d80	1979	hibiscus amazonicus
d3032a10-0487-4102-b266-f014fe9eb316	1986	hibiscus amazonicus
46e17841-8a78-408c-95f4-d271815e3001	1993	hibiscus amazonicus
a20c315d-b87c-4d67-bea7-6e932dfc4ce4	1993	hibiscus amazonicus
e7721921-5785-4321-9812-cc38198363bb	1993	hibiscus amazonicus
aa2653c5-be5f-4188-8e7a-d9652bd3b476	1929	hibiscus schizopetalus
20da3667-4afb-48a0-9312-a9cdc8521880	1976	hirtella magnifolia
baddf38f-fd58-4dd5-8032-50e38030bf5b	1976	hirtella magnifolia
a62b5ceb-4ea4-4ca0-abdb-d9803b419084	1977	hirtella magnifolia
37cdaefc-7222-4534-bfc9-a4172436f290	1987	hirtella magnifolia
b2b7e857-1d82-4d0e-a284-4882415f9477	1987	hirtella magnifolia
aec764d8-f5e3-468a-9b0a-c2f97cff0bd2	2008	hirtella magnifolia
48c26056-9238-473d-9193-2e1cf13d137b		hirtella magnifolia
404fc7be-00b0-4438-ab50-d936c96ee193	1981	hirtella radamii
f2d23ddb-5081-4337-85d1-e654bf8afb81	2013	hirtella radamii
06c9eca0-0d80-4723-8ca2-6fee4a457800	1976	hirtella revillae
21749455-147c-47b4-bf2f-3da67d37030a	1976	hirtella revillae
2b09877c-d171-4a3e-ae64-d9186209580c	1977	hirtella revillae
9ddb5345-ead2-4c90-9418-1057b01a5d16	1977	hirtella revillae
0f4511a7-17fe-4ecc-a1e1-f8bd610908a9	1977	hirtella revillae
d17216dc-45d3-41a5-a3cb-d5041e8aed89	1977	hirtella revillae
b831f72d-08b8-4b7a-8d81-1306b0a25f3a	1981	hirtella revillae
8d6f8e93-2eef-4b51-b635-811fc2dc2262	1981	hirtella revillae
d9379938-ad43-4e29-a3d7-ae639e4957bd	1981	hirtella revillae
